date,county,state,fips,cases,deaths
2020-03-11,Rockland,New York,36087.0,6,0.0
2020-03-12,Rockland,New York,36087.0,7,0.0
2020-03-13,Rockland,New York,36087.0,9,0.0
2020-03-14,Rockland,New York,36087.0,12,1.0
2020-03-13,Routt,Colorado,8107.0,1,0.0
2020-03-14,Routt,Colorado,8107.0,1,0.0
2020-03-13,Rutherford,Tennessee,47149.0,1,0.0
2020-03-14,Rutherford,Tennessee,47149.0,1,0.0
2020-02-21,Sacramento,California,6067.0,1,0.0
2020-02-22,Sacramento,California,6067.0,1,0.0
2020-02-23,Sacramento,California,6067.0,1,0.0
2020-02-24,Sacramento,California,6067.0,1,0.0
2020-02-25,Sacramento,California,6067.0,1,0.0
2020-02-26,Sacramento,California,6067.0,3,0.0
2020-02-27,Sacramento,California,6067.0,3,0.0
2020-02-28,Sacramento,California,6067.0,3,0.0
2020-02-29,Sacramento,California,6067.0,3,0.0
2020-03-01,Sacramento,California,6067.0,3,0.0
2020-03-02,Sacramento,California,6067.0,3,0.0
2020-03-03,Sacramento,California,6067.0,3,0.0
2020-03-04,Sacramento,California,6067.0,3,0.0
2020-03-05,Sacramento,California,6067.0,3,0.0
2020-03-06,Sacramento,California,6067.0,3,0.0
2020-03-07,Sacramento,California,6067.0,3,0.0
2020-03-08,Sacramento,California,6067.0,3,0.0
2020-03-09,Sacramento,California,6067.0,9,0.0
2020-03-10,Sacramento,California,6067.0,9,1.0
2020-03-11,Sacramento,California,6067.0,9,1.0
2020-03-12,Sacramento,California,6067.0,16,1.0
2020-03-13,Sacramento,California,6067.0,16,1.0
2020-03-14,Sacramento,California,6067.0,28,1.0
2020-02-25,Salt Lake,Utah,49035.0,1,0.0
2020-02-26,Salt Lake,Utah,49035.0,1,0.0
2020-02-27,Salt Lake,Utah,49035.0,1,0.0
2020-02-28,Salt Lake,Utah,49035.0,1,0.0
2020-02-29,Salt Lake,Utah,49035.0,1,0.0
2020-03-01,Salt Lake,Utah,49035.0,1,0.0
2020-03-02,Salt Lake,Utah,49035.0,1,0.0
2020-03-03,Salt Lake,Utah,49035.0,1,0.0
2020-03-04,Salt Lake,Utah,49035.0,1,0.0
2020-03-05,Salt Lake,Utah,49035.0,1,0.0
2020-03-06,Salt Lake,Utah,49035.0,1,0.0
2020-03-07,Salt Lake,Utah,49035.0,1,0.0
2020-03-08,Salt Lake,Utah,49035.0,1,0.0
2020-03-09,Salt Lake,Utah,49035.0,1,0.0
2020-03-10,Salt Lake,Utah,49035.0,1,0.0
2020-03-11,Salt Lake,Utah,49035.0,2,0.0
2020-03-12,Salt Lake,Utah,49035.0,4,0.0
2020-03-13,Salt Lake,Utah,49035.0,4,0.0
2020-03-14,Salt Lake,Utah,49035.0,15,0.0
2020-03-13,San Benito,California,6069.0,1,0.0
2020-03-14,San Benito,California,6069.0,1,0.0
2020-02-14,San Diego,California,6073.0,1,0.0
2020-02-15,San Diego,California,6073.0,1,0.0
2020-02-16,San Diego,California,6073.0,1,0.0
2020-02-17,San Diego,California,6073.0,1,0.0
2020-02-18,San Diego,California,6073.0,1,0.0
2020-02-19,San Diego,California,6073.0,1,0.0
2020-02-20,San Diego,California,6073.0,1,0.0
2020-02-21,San Diego,California,6073.0,1,0.0
2020-02-22,San Diego,California,6073.0,1,0.0
2020-02-23,San Diego,California,6073.0,1,0.0
2020-02-24,San Diego,California,6073.0,1,0.0
2020-02-25,San Diego,California,6073.0,1,0.0
2020-02-26,San Diego,California,6073.0,1,0.0
2020-02-27,San Diego,California,6073.0,1,0.0
2020-02-28,San Diego,California,6073.0,1,0.0
2020-02-29,San Diego,California,6073.0,1,0.0
2020-03-01,San Diego,California,6073.0,1,0.0
2020-03-02,San Diego,California,6073.0,1,0.0
2020-03-03,San Diego,California,6073.0,1,0.0
2020-03-04,San Diego,California,6073.0,1,0.0
2020-03-05,San Diego,California,6073.0,1,0.0
2020-03-06,San Diego,California,6073.0,1,0.0
2020-03-07,San Diego,California,6073.0,1,0.0
2020-03-08,San Diego,California,6073.0,1,0.0
2020-03-09,San Diego,California,6073.0,2,0.0
2020-03-10,San Diego,California,6073.0,2,0.0
2020-03-11,San Diego,California,6073.0,2,0.0
2020-03-12,San Diego,California,6073.0,5,0.0
2020-03-13,San Diego,California,6073.0,9,0.0
2020-03-14,San Diego,California,6073.0,10,0.0
2020-02-14,San Francisco,California,6075.0,2,0.0
2020-02-15,San Francisco,California,6075.0,2,0.0
2020-02-16,San Francisco,California,6075.0,2,0.0
2020-02-17,San Francisco,California,6075.0,2,0.0
2020-02-18,San Francisco,California,6075.0,2,0.0
2020-02-19,San Francisco,California,6075.0,2,0.0
2020-02-20,San Francisco,California,6075.0,2,0.0
2020-02-21,San Francisco,California,6075.0,2,0.0
2020-02-22,San Francisco,California,6075.0,2,0.0
2020-02-23,San Francisco,California,6075.0,2,0.0
2020-02-24,San Francisco,California,6075.0,3,0.0
2020-02-25,San Francisco,California,6075.0,3,0.0
2020-02-26,San Francisco,California,6075.0,3,0.0
2020-02-27,San Francisco,California,6075.0,3,0.0
2020-02-28,San Francisco,California,6075.0,3,0.0
2020-02-29,San Francisco,California,6075.0,3,0.0
2020-03-01,San Francisco,California,6075.0,3,0.0
2020-03-02,San Francisco,California,6075.0,3,0.0
2020-03-03,San Francisco,California,6075.0,3,0.0
2020-03-04,San Francisco,California,6075.0,3,0.0
2020-03-05,San Francisco,California,6075.0,5,0.0
2020-03-06,San Francisco,California,6075.0,5,0.0
2020-03-07,San Francisco,California,6075.0,11,0.0
2020-03-08,San Francisco,California,6075.0,11,0.0
2020-03-09,San Francisco,California,6075.0,16,0.0
2020-03-10,San Francisco,California,6075.0,17,0.0
2020-03-11,San Francisco,California,6075.0,17,0.0
2020-03-12,San Francisco,California,6075.0,21,0.0
2020-03-13,San Francisco,California,6075.0,26,0.0
2020-03-14,San Francisco,California,6075.0,31,0.0
2020-03-10,San Joaquin,California,6077.0,1,0.0
2020-03-11,San Joaquin,California,6077.0,1,0.0
2020-03-12,San Joaquin,California,6077.0,3,0.0
2020-03-13,San Joaquin,California,6077.0,8,0.0
2020-03-14,San Joaquin,California,6077.0,8,0.0
2020-03-14,San Luis Obispo,California,6079.0,1,0.0
2020-03-02,San Mateo,California,6081.0,1,0.0
2020-03-03,San Mateo,California,6081.0,1,0.0
2020-03-04,San Mateo,California,6081.0,1,0.0
2020-03-05,San Mateo,California,6081.0,1,0.0
2020-03-06,San Mateo,California,6081.0,1,0.0
2020-03-07,San Mateo,California,6081.0,1,0.0
2020-03-08,San Mateo,California,6081.0,1,0.0
2020-03-09,San Mateo,California,6081.0,9,0.0
2020-03-10,San Mateo,California,6081.0,9,0.0
2020-03-11,San Mateo,California,6081.0,15,0.0
2020-03-12,San Mateo,California,6081.0,20,0.0
2020-03-13,San Mateo,California,6081.0,20,0.0
2020-03-14,San Mateo,California,6081.0,32,0.0
2020-03-14,Sandoval,New Mexico,35043.0,2,0.0
2020-03-14,Sangamon,Illinois,17167.0,2,0.0
2020-02-14,Santa Clara,California,6085.0,2,0.0
2020-02-15,Santa Clara,California,6085.0,2,0.0
2020-02-16,Santa Clara,California,6085.0,2,0.0
2020-02-17,Santa Clara,California,6085.0,2,0.0
2020-02-18,Santa Clara,California,6085.0,2,0.0
2020-02-19,Santa Clara,California,6085.0,2,0.0
2020-02-20,Santa Clara,California,6085.0,2,0.0
2020-02-21,Santa Clara,California,6085.0,2,0.0
2020-02-22,Santa Clara,California,6085.0,2,0.0
2020-02-23,Santa Clara,California,6085.0,2,0.0
2020-02-24,Santa Clara,California,6085.0,2,0.0
2020-02-25,Santa Clara,California,6085.0,2,0.0
2020-02-26,Santa Clara,California,6085.0,2,0.0
2020-02-27,Santa Clara,California,6085.0,2,0.0
2020-02-28,Santa Clara,California,6085.0,3,0.0
2020-02-29,Santa Clara,California,6085.0,4,0.0
2020-03-01,Santa Clara,California,6085.0,7,0.0
2020-03-02,Santa Clara,California,6085.0,9,0.0
2020-03-03,Santa Clara,California,6085.0,11,0.0
2020-03-04,Santa Clara,California,6085.0,14,0.0
2020-03-05,Santa Clara,California,6085.0,20,0.0
2020-03-06,Santa Clara,California,6085.0,24,0.0
2020-03-07,Santa Clara,California,6085.0,32,0.0
2020-03-08,Santa Clara,California,6085.0,37,0.0
2020-03-09,Santa Clara,California,6085.0,43,1.0
2020-03-10,Santa Clara,California,6085.0,45,1.0
2020-03-11,Santa Clara,California,6085.0,48,1.0
2020-03-12,Santa Clara,California,6085.0,66,1.0
2020-03-13,Santa Clara,California,6085.0,79,2.0
2020-03-14,Santa Clara,California,6085.0,91,2.0
2020-03-07,Santa Cruz,California,6087.0,1,0.0
2020-03-08,Santa Cruz,California,6087.0,1,0.0
2020-03-09,Santa Cruz,California,6087.0,2,0.0
2020-03-10,Santa Cruz,California,6087.0,2,0.0
2020-03-11,Santa Cruz,California,6087.0,2,0.0
2020-03-12,Santa Cruz,California,6087.0,2,0.0
2020-03-13,Santa Cruz,California,6087.0,2,0.0
2020-03-14,Santa Cruz,California,6087.0,2,0.0
2020-03-11,Santa Fe,New Mexico,35049.0,1,0.0
2020-03-12,Santa Fe,New Mexico,35049.0,2,0.0
2020-03-13,Santa Fe,New Mexico,35049.0,3,0.0
2020-03-14,Santa Fe,New Mexico,35049.0,3,0.0
2020-03-05,Santa Rosa,Florida,12113.0,1,0.0
2020-03-06,Santa Rosa,Florida,12113.0,1,1.0
2020-03-07,Santa Rosa,Florida,12113.0,1,1.0
2020-03-08,Santa Rosa,Florida,12113.0,1,1.0
2020-03-09,Santa Rosa,Florida,12113.0,1,1.0
2020-03-10,Santa Rosa,Florida,12113.0,1,1.0
2020-03-11,Santa Rosa,Florida,12113.0,1,1.0
2020-03-12,Santa Rosa,Florida,12113.0,1,1.0
2020-03-13,Santa Rosa,Florida,12113.0,1,1.0
2020-03-14,Santa Rosa,Florida,12113.0,1,1.0
2020-03-12,Sarasota,Florida,12115.0,2,0.0
2020-03-13,Sarasota,Florida,12115.0,2,0.0
2020-03-14,Sarasota,Florida,12115.0,2,0.0
2020-03-07,Saratoga,New York,36091.0,2,0.0
2020-03-08,Saratoga,New York,36091.0,2,0.0
2020-03-09,Saratoga,New York,36091.0,2,0.0
2020-03-10,Saratoga,New York,36091.0,2,0.0
2020-03-11,Saratoga,New York,36091.0,2,0.0
2020-03-12,Saratoga,New York,36091.0,3,0.0
2020-03-13,Saratoga,New York,36091.0,3,0.0
2020-03-14,Saratoga,New York,36091.0,3,0.0
2020-03-13,Schenectady,New York,36093.0,1,0.0
2020-03-14,Schenectady,New York,36093.0,1,0.0
2020-03-12,Seminole,Florida,12117.0,1,0.0
2020-03-13,Seminole,Florida,12117.0,1,0.0
2020-03-14,Seminole,Florida,12117.0,1,0.0
2020-03-09,Shasta,California,6089.0,1,0.0
2020-03-10,Shasta,California,6089.0,1,0.0
2020-03-11,Shasta,California,6089.0,1,0.0
2020-03-12,Shasta,California,6089.0,1,0.0
2020-03-13,Shasta,California,6089.0,1,0.0
2020-03-14,Shasta,California,6089.0,1,0.0
2020-03-13,Sheboygan,Wisconsin,55117.0,3,0.0
2020-03-14,Sheboygan,Wisconsin,55117.0,3,0.0
2020-03-08,Shelby,Tennessee,47157.0,1,0.0
2020-03-09,Shelby,Tennessee,47157.0,1,0.0
2020-03-10,Shelby,Tennessee,47157.0,1,0.0
2020-03-11,Shelby,Tennessee,47157.0,1,0.0
2020-03-12,Shelby,Tennessee,47157.0,2,0.0
2020-03-13,Shelby,Tennessee,47157.0,2,0.0
2020-03-14,Shelby,Tennessee,47157.0,2,0.0
2020-03-11,Sheridan,Wyoming,56033.0,1,0.0
2020-03-12,Sheridan,Wyoming,56033.0,1,0.0
2020-03-13,Sheridan,Wyoming,56033.0,1,0.0
2020-03-14,Sheridan,Wyoming,56033.0,2,0.0
2020-03-13,Silver Bow,Montana,30093.0,1,0.0
2020-03-14,Silver Bow,Montana,30093.0,1,0.0
2020-03-10,Skagit,Washington,53057.0,1,0.0
2020-03-11,Skagit,Washington,53057.0,1,0.0
2020-03-12,Skagit,Washington,53057.0,2,0.0
2020-03-13,Skagit,Washington,53057.0,3,0.0
2020-03-14,Skagit,Washington,53057.0,3,0.0
2020-03-13,Smith,Texas,48423.0,3,0.0
2020-03-14,Smith,Texas,48423.0,3,0.0
2020-02-14,Snohomish,Washington,53061.0,1,0.0
2020-02-15,Snohomish,Washington,53061.0,1,0.0
2020-02-16,Snohomish,Washington,53061.0,1,0.0
2020-02-17,Snohomish,Washington,53061.0,1,0.0
2020-02-18,Snohomish,Washington,53061.0,1,0.0
2020-02-19,Snohomish,Washington,53061.0,1,0.0
2020-02-20,Snohomish,Washington,53061.0,1,0.0
2020-02-21,Snohomish,Washington,53061.0,1,0.0
2020-02-22,Snohomish,Washington,53061.0,1,0.0
2020-02-23,Snohomish,Washington,53061.0,1,0.0
2020-02-24,Snohomish,Washington,53061.0,1,0.0
2020-02-25,Snohomish,Washington,53061.0,1,0.0
2020-02-26,Snohomish,Washington,53061.0,1,0.0
2020-02-27,Snohomish,Washington,53061.0,1,0.0
2020-02-28,Snohomish,Washington,53061.0,2,0.0
2020-02-29,Snohomish,Washington,53061.0,2,0.0
2020-03-01,Snohomish,Washington,53061.0,2,0.0
2020-03-02,Snohomish,Washington,53061.0,3,0.0
2020-03-03,Snohomish,Washington,53061.0,5,0.0
2020-03-04,Snohomish,Washington,53061.0,8,0.0
2020-03-05,Snohomish,Washington,53061.0,17,0.0
2020-03-06,Snohomish,Washington,53061.0,18,0.0
2020-03-07,Snohomish,Washington,53061.0,26,0.0
2020-03-08,Snohomish,Washington,53061.0,36,0.0
2020-03-09,Snohomish,Washington,53061.0,45,0.0
2020-03-10,Snohomish,Washington,53061.0,61,0.0
2020-03-11,Snohomish,Washington,53061.0,69,1.0
2020-03-12,Snohomish,Washington,53061.0,107,3.0
2020-03-13,Snohomish,Washington,53061.0,132,3.0
2020-03-14,Snohomish,Washington,53061.0,154,3.0
2020-03-11,Socorro,New Mexico,35053.0,2,0.0
2020-03-12,Socorro,New Mexico,35053.0,2,0.0
2020-03-13,Socorro,New Mexico,35053.0,2,0.0
2020-03-14,Socorro,New Mexico,35053.0,2,0.0
2020-02-24,Solano,California,6095.0,1,0.0
2020-02-25,Solano,California,6095.0,1,0.0
2020-02-26,Solano,California,6095.0,11,0.0
2020-02-27,Solano,California,6095.0,11,0.0
2020-02-28,Solano,California,6095.0,11,0.0
2020-02-29,Solano,California,6095.0,11,0.0
2020-03-01,Solano,California,6095.0,12,0.0
2020-03-02,Solano,California,6095.0,12,0.0
2020-03-03,Solano,California,6095.0,12,0.0
2020-03-04,Solano,California,6095.0,12,0.0
2020-03-05,Solano,California,6095.0,12,0.0
2020-03-06,Solano,California,6095.0,12,0.0
2020-03-07,Solano,California,6095.0,12,0.0
2020-03-08,Solano,California,6095.0,12,0.0
2020-03-09,Solano,California,6095.0,12,0.0
2020-03-10,Solano,California,6095.0,12,0.0
2020-03-11,Solano,California,6095.0,12,0.0
2020-03-12,Solano,California,6095.0,12,0.0
2020-03-13,Solano,California,6095.0,12,0.0
2020-03-14,Solano,California,6095.0,12,0.0
2020-02-26,Sonoma,California,6097.0,1,0.0
2020-02-27,Sonoma,California,6097.0,1,0.0
2020-02-28,Sonoma,California,6097.0,1,0.0
2020-02-29,Sonoma,California,6097.0,1,0.0
2020-03-01,Sonoma,California,6097.0,1,0.0
2020-03-02,Sonoma,California,6097.0,2,0.0
2020-03-03,Sonoma,California,6097.0,2,0.0
2020-03-04,Sonoma,California,6097.0,3,0.0
2020-03-05,Sonoma,California,6097.0,3,0.0
2020-03-06,Sonoma,California,6097.0,3,0.0
2020-03-07,Sonoma,California,6097.0,3,0.0
2020-03-08,Sonoma,California,6097.0,3,0.0
2020-03-09,Sonoma,California,6097.0,3,0.0
2020-03-10,Sonoma,California,6097.0,3,0.0
2020-03-11,Sonoma,California,6097.0,3,0.0
2020-03-12,Sonoma,California,6097.0,3,0.0
2020-03-13,Sonoma,California,6097.0,3,0.0
2020-03-14,Sonoma,California,6097.0,4,0.0
2020-03-08,Spartanburg,South Carolina,45083.0,1,0.0
2020-03-09,Spartanburg,South Carolina,45083.0,1,0.0
2020-03-10,Spartanburg,South Carolina,45083.0,1,0.0
2020-03-11,Spartanburg,South Carolina,45083.0,1,0.0
2020-03-12,Spartanburg,South Carolina,45083.0,1,0.0
2020-03-13,Spartanburg,South Carolina,45083.0,1,0.0
2020-03-14,Spartanburg,South Carolina,45083.0,1,0.0
2020-02-24,Spokane,Washington,53063.0,4,0.0
2020-02-25,Spokane,Washington,53063.0,4,0.0
2020-02-26,Spokane,Washington,53063.0,4,0.0
2020-02-27,Spokane,Washington,53063.0,4,0.0
2020-02-28,Spokane,Washington,53063.0,4,0.0
2020-02-29,Spokane,Washington,53063.0,4,0.0
2020-03-01,Spokane,Washington,53063.0,4,0.0
2020-03-02,Spokane,Washington,53063.0,4,0.0
2020-03-03,Spokane,Washington,53063.0,4,0.0
2020-03-04,Spokane,Washington,53063.0,4,0.0
2020-03-05,Spokane,Washington,53063.0,4,0.0
2020-03-06,Spokane,Washington,53063.0,4,0.0
2020-03-07,Spokane,Washington,53063.0,4,0.0
2020-03-08,Spokane,Washington,53063.0,4,0.0
2020-03-09,Spokane,Washington,53063.0,4,0.0
2020-03-10,Spokane,Washington,53063.0,4,0.0
2020-03-11,Spokane,Washington,53063.0,4,0.0
2020-03-12,Spokane,Washington,53063.0,4,0.0
2020-03-13,Spokane,Washington,53063.0,4,0.0
2020-03-14,Spokane,Washington,53063.0,7,0.0
2020-03-14,Spotsylvania,Virginia,51177.0,1,0.0
2020-03-13,St. Charles,Louisiana,22089.0,1,0.0
2020-03-14,St. Charles,Louisiana,22089.0,2,0.0
2020-03-14,St. Clair,Illinois,17163.0,2,0.0
2020-03-12,St. Clair,Michigan,26147.0,1,0.0
2020-03-13,St. Clair,Michigan,26147.0,1,0.0
2020-03-14,St. Clair,Michigan,26147.0,1,0.0
2020-03-14,St. John the Baptist,Louisiana,22095.0,1,0.0
2020-03-11,St. Johns,Florida,12109.0,1,0.0
2020-03-12,St. Johns,Florida,12109.0,1,0.0
2020-03-13,St. Johns,Florida,12109.0,1,0.0
2020-03-14,St. Johns,Florida,12109.0,1,0.0
2020-03-11,St. Joseph,Indiana,18141.0,1,0.0
2020-03-12,St. Joseph,Indiana,18141.0,1,0.0
2020-03-13,St. Joseph,Indiana,18141.0,1,0.0
2020-03-14,St. Joseph,Indiana,18141.0,1,0.0
2020-03-07,St. Louis,Missouri,29189.0,1,0.0
2020-03-08,St. Louis,Missouri,29189.0,1,0.0
2020-03-09,St. Louis,Missouri,29189.0,1,0.0
2020-03-10,St. Louis,Missouri,29189.0,1,0.0
2020-03-11,St. Louis,Missouri,29189.0,1,0.0
2020-03-12,St. Louis,Missouri,29189.0,1,0.0
2020-03-13,St. Louis,Missouri,29189.0,2,0.0
2020-03-14,St. Louis,Missouri,29189.0,2,0.0
2020-03-13,St. Tammany,Louisiana,22103.0,2,0.0
2020-03-14,St. Tammany,Louisiana,22103.0,4,0.0
2020-03-11,Stanislaus,California,6099.0,2,0.0
2020-03-12,Stanislaus,California,6099.0,2,0.0
2020-03-13,Stanislaus,California,6099.0,2,0.0
2020-03-14,Stanislaus,California,6099.0,2,0.0
2020-03-11,Stark,Ohio,39151.0,1,0.0
2020-03-12,Stark,Ohio,39151.0,1,0.0
2020-03-13,Stark,Ohio,39151.0,1,0.0
2020-03-14,Stark,Ohio,39151.0,2,0.0
2020-03-12,Stearns,Minnesota,27145.0,2,0.0
2020-03-13,Stearns,Minnesota,27145.0,2,0.0
2020-03-14,Stearns,Minnesota,27145.0,3,0.0
2020-02-14,Suffolk,Massachusetts,25025.0,1,0.0
2020-02-15,Suffolk,Massachusetts,25025.0,1,0.0
2020-02-16,Suffolk,Massachusetts,25025.0,1,0.0
2020-02-17,Suffolk,Massachusetts,25025.0,1,0.0
2020-02-18,Suffolk,Massachusetts,25025.0,1,0.0
2020-02-19,Suffolk,Massachusetts,25025.0,1,0.0
2020-02-20,Suffolk,Massachusetts,25025.0,1,0.0
2020-02-21,Suffolk,Massachusetts,25025.0,1,0.0
2020-02-22,Suffolk,Massachusetts,25025.0,1,0.0
2020-02-23,Suffolk,Massachusetts,25025.0,1,0.0
2020-02-24,Suffolk,Massachusetts,25025.0,1,0.0
2020-02-25,Suffolk,Massachusetts,25025.0,1,0.0
2020-02-26,Suffolk,Massachusetts,25025.0,1,0.0
2020-02-27,Suffolk,Massachusetts,25025.0,1,0.0
2020-02-28,Suffolk,Massachusetts,25025.0,1,0.0
2020-02-29,Suffolk,Massachusetts,25025.0,1,0.0
2020-03-01,Suffolk,Massachusetts,25025.0,1,0.0
2020-03-02,Suffolk,Massachusetts,25025.0,1,0.0
2020-03-03,Suffolk,Massachusetts,25025.0,1,0.0
2020-03-04,Suffolk,Massachusetts,25025.0,1,0.0
2020-03-05,Suffolk,Massachusetts,25025.0,1,0.0
2020-03-06,Suffolk,Massachusetts,25025.0,4,0.0
2020-03-07,Suffolk,Massachusetts,25025.0,4,0.0
2020-03-08,Suffolk,Massachusetts,25025.0,9,0.0
2020-03-09,Suffolk,Massachusetts,25025.0,10,0.0
2020-03-10,Suffolk,Massachusetts,25025.0,20,0.0
2020-03-11,Suffolk,Massachusetts,25025.0,20,0.0
2020-03-12,Suffolk,Massachusetts,25025.0,22,0.0
2020-03-13,Suffolk,Massachusetts,25025.0,26,0.0
2020-03-14,Suffolk,Massachusetts,25025.0,27,0.0
2020-03-08,Suffolk,New York,36103.0,1,0.0
2020-03-09,Suffolk,New York,36103.0,1,0.0
2020-03-10,Suffolk,New York,36103.0,1,0.0
2020-03-11,Suffolk,New York,36103.0,6,0.0
2020-03-12,Suffolk,New York,36103.0,21,0.0
2020-03-13,Suffolk,New York,36103.0,29,0.0
2020-03-14,Suffolk,New York,36103.0,41,0.0
2020-03-10,Sullivan,Tennessee,47163.0,1,0.0
2020-03-11,Sullivan,Tennessee,47163.0,1,0.0
2020-03-12,Sullivan,Tennessee,47163.0,1,0.0
2020-03-13,Sullivan,Tennessee,47163.0,1,0.0
2020-03-14,Sullivan,Tennessee,47163.0,1,0.0
2020-03-13,Summit,Colorado,8117.0,2,0.0
2020-03-14,Summit,Colorado,8117.0,2,0.0
2020-03-14,Summit,Ohio,39153.0,2,0.0
2020-03-14,Summit,Utah,49043.0,2,0.0
2020-03-10,Tarrant,Texas,48439.0,1,0.0
2020-03-11,Tarrant,Texas,48439.0,1,0.0
2020-03-12,Tarrant,Texas,48439.0,1,0.0
2020-03-13,Tarrant,Texas,48439.0,2,0.0
2020-03-14,Tarrant,Texas,48439.0,4,0.0
2020-03-13,Terrebonne,Louisiana,22109.0,1,0.0
2020-03-14,Terrebonne,Louisiana,22109.0,2,0.0
2020-03-14,Teton,Idaho,16081.0,1,0.0
2020-03-11,Thurston,Washington,53067.0,1,0.0
2020-03-12,Thurston,Washington,53067.0,1,0.0
2020-03-13,Thurston,Washington,53067.0,3,0.0
2020-03-14,Thurston,Washington,53067.0,3,0.0
2020-03-14,Tioga,New York,36107.0,1,0.0
2020-03-14,Tompkins,New York,36109.0,1,0.0
2020-03-13,Travis,Texas,48453.0,4,0.0
2020-03-14,Travis,Texas,48453.0,4,0.0
2020-03-12,Trumbull,Ohio,39155.0,1,0.0
2020-03-13,Trumbull,Ohio,39155.0,1,0.0
2020-03-14,Trumbull,Ohio,39155.0,2,0.0
2020-03-12,Tulare,California,6107.0,1,0.0
2020-03-13,Tulare,California,6107.0,2,0.0
2020-03-14,Tulare,California,6107.0,3,0.0
2020-03-06,Tulsa,Oklahoma,40143.0,1,0.0
2020-03-07,Tulsa,Oklahoma,40143.0,1,0.0
2020-03-08,Tulsa,Oklahoma,40143.0,1,0.0
2020-03-09,Tulsa,Oklahoma,40143.0,1,0.0
2020-03-10,Tulsa,Oklahoma,40143.0,2,0.0
2020-03-11,Tulsa,Oklahoma,40143.0,2,0.0
2020-03-12,Tulsa,Oklahoma,40143.0,2,0.0
2020-03-13,Tulsa,Oklahoma,40143.0,2,0.0
2020-03-14,Tulsa,Oklahoma,40143.0,2,0.0
2020-03-13,Tuscaloosa,Alabama,1125.0,1,0.0
2020-03-14,Tuscaloosa,Alabama,1125.0,2,0.0
2020-03-14,Tuscarawas,Ohio,39157.0,1,0.0
2020-03-08,Ulster,New York,36111.0,1,0.0
2020-03-09,Ulster,New York,36111.0,1,0.0
2020-03-10,Ulster,New York,36111.0,1,0.0
2020-03-11,Ulster,New York,36111.0,2,0.0
2020-03-12,Ulster,New York,36111.0,4,0.0
2020-03-13,Ulster,New York,36111.0,5,0.0
2020-03-14,Ulster,New York,36111.0,5,0.0
2020-03-11,Umatilla,Oregon,41059.0,1,0.0
2020-03-12,Umatilla,Oregon,41059.0,2,0.0
2020-03-13,Umatilla,Oregon,41059.0,2,0.0
2020-03-14,Umatilla,Oregon,41059.0,2,0.0
2020-03-09,Union,New Jersey,34039.0,1,0.0
2020-03-10,Union,New Jersey,34039.0,1,0.0
2020-03-11,Union,New Jersey,34039.0,1,0.0
2020-03-12,Union,New Jersey,34039.0,1,0.0
2020-03-13,Union,New Jersey,34039.0,1,0.0
2020-03-14,Union,New Jersey,34039.0,1,0.0
2020-03-12,Unknown,New Jersey,,1,0.0
2020-03-13,Unknown,New Jersey,,1,0.0
2020-03-14,Unknown,New Jersey,,1,0.0
2020-03-13,Unknown,Puerto Rico,,3,0.0
2020-03-14,Unknown,Puerto Rico,,4,0.0
2020-03-01,Unknown,Rhode Island,,2,0.0
2020-03-02,Unknown,Rhode Island,,2,0.0
2020-03-03,Unknown,Rhode Island,,2,0.0
2020-03-04,Unknown,Rhode Island,,2,0.0
2020-03-05,Unknown,Rhode Island,,2,0.0
2020-03-06,Unknown,Rhode Island,,3,0.0
2020-03-07,Unknown,Rhode Island,,3,0.0
2020-03-08,Unknown,Rhode Island,,3,0.0
2020-03-09,Unknown,Rhode Island,,3,0.0
2020-03-10,Unknown,Rhode Island,,5,0.0
2020-03-11,Unknown,Rhode Island,,5,0.0
2020-03-12,Unknown,Rhode Island,,5,0.0
2020-03-13,Unknown,Rhode Island,,20,0.0
2020-03-14,Unknown,Rhode Island,,20,0.0
2020-03-14,Unknown,Virgin Islands,,1,0.0
2020-03-10,Ventura,California,6111.0,1,0.0
2020-03-11,Ventura,California,6111.0,2,0.0
2020-03-12,Ventura,California,6111.0,2,0.0
2020-03-13,Ventura,California,6111.0,5,0.0
2020-03-14,Ventura,California,6111.0,5,0.0
2020-03-09,Virginia Beach city,Virginia,51810.0,1,0.0
2020-03-10,Virginia Beach city,Virginia,51810.0,2,0.0
2020-03-11,Virginia Beach city,Virginia,51810.0,2,0.0
2020-03-12,Virginia Beach city,Virginia,51810.0,2,0.0
2020-03-13,Virginia Beach city,Virginia,51810.0,2,0.0
2020-03-14,Virginia Beach city,Virginia,51810.0,3,0.0
2020-03-07,Volusia,Florida,12127.0,1,0.0
2020-03-08,Volusia,Florida,12127.0,1,0.0
2020-03-09,Volusia,Florida,12127.0,2,0.0
2020-03-10,Volusia,Florida,12127.0,2,0.0
2020-03-11,Volusia,Florida,12127.0,2,0.0
2020-03-12,Volusia,Florida,12127.0,3,0.0
2020-03-13,Volusia,Florida,12127.0,4,0.0
2020-03-14,Volusia,Florida,12127.0,4,0.0
2020-03-03,Wake,North Carolina,37183.0,1,0.0
2020-03-04,Wake,North Carolina,37183.0,1,0.0
2020-03-05,Wake,North Carolina,37183.0,1,0.0
2020-03-06,Wake,North Carolina,37183.0,1,0.0
2020-03-07,Wake,North Carolina,37183.0,1,0.0
2020-03-08,Wake,North Carolina,37183.0,1,0.0
2020-03-09,Wake,North Carolina,37183.0,6,0.0
